date,open,high,low,close,volume,average,barCount
2023-03-14 09:30:00-04:00,169.63,170.92,169.24,170.38,14511.0,169.95,47
2023-03-14 09:35:00-04:00,170.66,170.66,169.99,170.45,8037.0,170.324,48
2023-03-14 09:40:00-04:00,170.33,171.04,170.22,170.45,12889.0,170.627,88
2023-03-14 09:45:00-04:00,170.38,170.9,169.84,170.56,17333.0,170.499,131
2023-03-14 09:50:00-04:00,170.58,170.58,169.42,169.58,4916.0,169.922,44
2023-03-14 09:55:00-04:00,169.75,170.06,169.51,169.75,14714.0,169.797,138
2023-03-14 10:00:00-04:00,169.4,169.81,169.12,169.81,10147.0,169.476,76
2023-03-14 10:05:00-04:00,169.81,170.02,169.61,169.72,8058.0,169.792,73
2023-03-14 10:10:00-04:00,169.55,169.92,169.09,169.92,4601.0,169.468,42
2023-03-14 10:15:00-04:00,169.91,170.23,169.91,169.91,9437.0,170.063,47
2023-03-14 10:20:00-04:00,169.79,170.43,169.67,170.32,4459.0,170.082,38
2023-03-14 10:25:00-04:00,170.21,170.58,170.21,170.51,6275.0,170.388,59
2023-03-14 10:30:00-04:00,170.49,170.53,170.18,170.38,6084.0,170.388,35
2023-03-14 10:35:00-04:00,170.33,170.58,169.93,170.13,3890.0,170.361,34
2023-03-14 10:40:00-04:00,170.11,170.32,169.88,170.32,4465.0,170.038,34
2023-03-14 10:45:00-04:00,170.39,170.5,170.31,170.4,3412.0,170.38,32
2023-03-14 10:50:00-04:00,170.34,170.48,170.3,170.37,2982.0,170.396,28
2023-03-14 10:55:00-04:00,170.42,170.54,169.58,169.63,7336.0,170.24,62
2023-03-14 11:00:00-04:00,169.68,169.99,169.48,169.99,6043.0,169.674,41
2023-03-14 11:05:00-04:00,170.04,170.05,169.69,169.86,4424.0,169.89,41
2023-03-14 11:10:00-04:00,169.88,170.0,169.86,169.97,3740.0,169.929,34
2023-03-14 11:15:00-04:00,169.95,170.2,169.88,170.2,2956.0,169.998,25
2023-03-14 11:20:00-04:00,170.25,170.56,170.23,170.56,1604.0,170.358,14
2023-03-14 11:25:00-04:00,170.48,170.48,170.15,170.15,3179.0,170.333,28
2023-03-14 11:30:00-04:00,170.16,170.18,170.06,170.18,1505.0,170.139,11
2023-03-14 11:35:00-04:00,170.18,170.23,169.99,170.14,4099.0,170.104,36
2023-03-14 11:40:00-04:00,170.09,170.13,169.8,169.8,2254.0,170.023,17
2023-03-14 11:45:00-04:00,169.71,169.71,169.18,169.28,2107.0,169.496,18
2023-03-14 11:50:00-04:00,169.3,169.5,169.28,169.31,3647.0,169.36,31
2023-03-14 11:55:00-04:00,169.38,169.44,169.05,169.21,3700.0,169.159,18
2023-03-14 12:00:00-04:00,169.27,169.33,168.87,168.97,1500.0,169.108,15
2023-03-14 12:05:00-04:00,168.89,169.05,168.76,168.91,1772.0,168.888,15
2023-03-14 12:10:00-04:00,168.9,168.94,168.61,168.72,4164.0,168.76,32
2023-03-14 12:15:00-04:00,168.66,168.79,168.63,168.7,2680.0,168.716,23
2023-03-14 12:20:00-04:00,168.67,168.88,168.33,168.77,6120.0,168.538,57
2023-03-14 12:25:00-04:00,168.55,168.57,168.39,168.41,1816.0,168.477,18
2023-03-14 12:30:00-04:00,168.31,168.54,168.31,168.52,4304.0,168.433,42
2023-03-14 12:35:00-04:00,168.54,168.61,168.44,168.44,3003.0,168.571,27
2023-03-14 12:40:00-04:00,168.47,168.47,167.89,168.11,3711.0,168.12,37
2023-03-14 12:45:00-04:00,168.08,168.15,167.89,168.06,7927.0,168.075,46
2023-03-14 12:50:00-04:00,168.15,168.15,167.8,167.85,2679.0,167.886,24
2023-03-14 12:55:00-04:00,167.87,167.87,167.4,167.71,6938.0,167.668,41
2023-03-14 13:00:00-04:00,167.79,167.87,167.23,167.3,4777.0,167.671,43
2023-03-14 13:05:00-04:00,167.22,167.27,166.73,166.73,5839.0,167.149,57
2023-03-14 13:10:00-04:00,166.73,166.79,166.32,166.33,4113.0,166.671,36
2023-03-14 13:15:00-04:00,166.32,166.48,165.82,166.4,4972.0,166.168,49
2023-03-14 13:20:00-04:00,166.4,166.77,166.24,166.26,10818.0,166.495,97
2023-03-14 13:25:00-04:00,166.34,166.52,166.28,166.28,5747.0,166.404,53
2023-03-14 13:30:00-04:00,166.1,166.28,165.87,166.01,4607.0,166.111,38
2023-03-14 13:35:00-04:00,166.07,166.45,166.07,166.38,6751.0,166.254,58
2023-03-14 13:40:00-04:00,166.55,166.55,165.74,165.9,5385.0,166.199,50
2023-03-14 13:45:00-04:00,165.83,166.11,165.82,166.11,3667.0,165.981,32
2023-03-14 13:50:00-04:00,166.11,166.17,165.97,166.06,8880.0,166.037,41
2023-03-14 13:55:00-04:00,166.06,166.56,166.06,166.39,15386.0,166.381,55
2023-03-14 14:00:00-04:00,166.52,166.63,166.06,166.15,5042.0,166.415,47
2023-03-14 14:05:00-04:00,166.03,166.27,165.89,166.17,2301.0,166.056,23
2023-03-14 14:10:00-04:00,166.29,166.51,166.29,166.49,700.0,166.41,7
2023-03-14 14:15:00-04:00,166.37,166.49,166.23,166.34,2564.0,166.364,20
2023-03-14 14:20:00-04:00,166.35,166.55,166.19,166.42,4222.0,166.432,37
2023-03-14 14:25:00-04:00,166.54,167.11,166.52,166.93,3509.0,166.839,28
2023-03-14 14:30:00-04:00,166.91,167.36,166.91,167.27,2496.0,167.21,21
2023-03-14 14:35:00-04:00,167.15,167.47,167.12,167.31,4610.0,167.292,42
2023-03-14 14:40:00-04:00,167.36,167.51,167.14,167.4,7225.0,167.345,66
2023-03-14 14:45:00-04:00,167.45,167.86,167.42,167.46,8158.0,167.649,80
2023-03-14 14:50:00-04:00,167.5,167.87,167.3,167.54,5468.0,167.645,51
2023-03-14 14:55:00-04:00,167.61,167.61,167.19,167.19,7789.0,167.37,73
2023-03-14 15:00:00-04:00,167.29,167.33,166.55,166.55,6937.0,166.944,55
2023-03-14 15:05:00-04:00,166.74,166.89,166.53,166.53,2228.0,166.761,19
2023-03-14 15:10:00-04:00,166.31,166.44,165.95,166.01,4923.0,166.234,36
2023-03-14 15:15:00-04:00,165.92,166.5,165.86,166.5,2888.0,166.122,27
2023-03-14 15:20:00-04:00,166.53,166.66,166.32,166.32,3597.0,166.496,33
2023-03-14 15:25:00-04:00,166.39,166.66,166.33,166.66,1784.0,166.458,17
2023-03-14 15:30:00-04:00,166.5,166.82,166.41,166.78,3110.0,166.675,31
2023-03-14 15:35:00-04:00,166.83,167.32,166.83,167.11,5177.0,167.138,40
2023-03-14 15:40:00-04:00,167.01,167.09,166.87,167.06,4480.0,166.968,40
2023-03-14 15:45:00-04:00,167.04,167.27,166.86,167.2,6186.0,167.053,53
2023-03-14 15:50:00-04:00,167.3,167.51,166.88,167.04,12667.0,167.248,125
2023-03-14 15:55:00-04:00,167.08,167.72,167.08,167.48,35439.0,167.467,304
2023-03-15 09:30:00-04:00,163.81,164.31,163.0,164.26,11490.0,163.603,36
2023-03-15 09:35:00-04:00,164.25,164.36,163.7,164.27,1695.0,164.097,15
2023-03-15 09:40:00-04:00,164.58,164.84,164.41,164.63,3040.0,164.622,27
2023-03-15 09:45:00-04:00,164.71,164.93,164.26,164.93,4335.0,164.591,35
2023-03-15 09:50:00-04:00,164.73,164.8,163.86,163.87,3461.0,164.41,32
2023-03-15 09:55:00-04:00,163.75,163.93,163.21,163.32,5805.0,163.612,54
2023-03-15 10:00:00-04:00,163.18,163.73,163.12,163.73,3663.0,163.337,32
2023-03-15 10:05:00-04:00,163.84,164.25,163.56,163.69,4344.0,163.881,37
2023-03-15 10:10:00-04:00,163.82,164.21,163.82,163.95,1710.0,163.968,15
2023-03-15 10:15:00-04:00,164.11,164.62,163.98,164.33,3821.0,164.268,38
2023-03-15 10:20:00-04:00,164.47,164.65,163.43,163.45,2480.0,164.176,22
2023-03-15 10:25:00-04:00,163.54,163.9,163.37,163.77,3525.0,163.579,31
2023-03-15 10:30:00-04:00,163.59,164.07,163.35,163.35,4110.0,163.693,37
2023-03-15 10:35:00-04:00,163.45,163.65,163.33,163.42,2313.0,163.424,20
2023-03-15 10:40:00-04:00,163.62,163.62,162.9,163.03,4149.0,163.225,34
2023-03-15 10:45:00-04:00,162.93,162.93,162.62,162.62,2101.0,162.801,19
2023-03-15 10:50:00-04:00,162.58,162.81,162.43,162.78,2367.0,162.598,22
2023-03-15 10:55:00-04:00,162.73,163.1,162.61,163.09,2796.0,162.888,26
2023-03-15 11:00:00-04:00,163.16,163.32,162.98,163.19,3011.0,163.175,27
2023-03-15 11:05:00-04:00,163.05,163.52,162.92,163.48,3238.0,163.308,29
2023-03-15 11:10:00-04:00,163.54,163.56,163.39,163.47,3407.0,163.469,27
2023-03-15 11:15:00-04:00,163.64,163.95,163.57,163.88,3074.0,163.748,26
2023-03-15 11:20:00-04:00,163.86,163.87,162.91,163.06,3921.0,163.389,32
2023-03-15 11:25:00-04:00,163.24,163.35,163.15,163.15,1660.0,163.252,16
2023-03-15 11:30:00-04:00,163.03,163.27,162.61,162.61,1370.0,162.936,13
2023-03-15 11:35:00-04:00,162.63,162.72,162.43,162.5,2129.0,162.582,20
2023-03-15 11:40:00-04:00,162.31,162.75,162.31,162.52,3737.0,162.523,36
2023-03-15 11:45:00-04:00,162.5,162.78,162.32,162.38,4153.0,162.552,32
2023-03-15 11:50:00-04:00,162.43,162.43,161.59,161.59,3099.0,161.841,29
2023-03-15 11:55:00-04:00,161.49,161.74,161.42,161.52,5314.0,161.548,29
2023-03-15 12:00:00-04:00,161.56,161.81,161.54,161.54,3052.0,161.65,27
2023-03-15 12:05:00-04:00,161.47,161.56,161.09,161.09,3568.0,161.394,32
2023-03-15 12:10:00-04:00,161.03,161.16,161.01,161.12,2516.0,161.111,24
2023-03-15 12:15:00-04:00,161.04,161.1,160.74,160.74,11995.0,160.906,75
2023-03-15 12:20:00-04:00,160.75,161.05,160.63,160.66,2993.0,160.882,29
2023-03-15 12:25:00-04:00,160.55,160.78,160.38,160.78,4015.0,160.568,36
2023-03-15 12:30:00-04:00,160.79,160.95,160.25,160.25,7333.0,160.572,64
2023-03-15 12:35:00-04:00,160.3,160.36,159.76,160.06,5984.0,160.025,53
2023-03-15 12:40:00-04:00,160.16,160.46,159.88,160.42,10827.0,160.024,53
2023-03-15 12:45:00-04:00,160.48,161.01,160.39,160.7,6755.0,160.781,59
2023-03-15 12:50:00-04:00,160.55,160.55,160.02,160.16,3613.0,160.179,23
2023-03-15 12:55:00-04:00,160.18,160.8,160.04,160.68,5425.0,160.305,47
2023-03-15 13:00:00-04:00,160.66,160.66,160.35,160.51,2558.0,160.478,23
2023-03-15 13:05:00-04:00,160.4,160.85,160.39,160.8,2873.0,160.665,28
2023-03-15 13:10:00-04:00,160.77,161.02,160.77,160.97,1970.0,160.883,15
2023-03-15 13:15:00-04:00,160.97,161.26,160.86,160.91,2220.0,161.022,21
2023-03-15 13:20:00-04:00,160.78,161.2,160.78,160.96,5025.0,160.965,23
2023-03-15 13:25:00-04:00,161.02,161.29,160.94,161.22,4206.0,161.086,38
2023-03-15 13:30:00-04:00,161.22,161.22,160.89,161.05,6705.0,161.044,63
2023-03-15 13:35:00-04:00,161.16,161.16,160.54,160.54,10725.0,160.909,75
2023-03-15 13:40:00-04:00,160.49,160.53,159.85,160.39,5503.0,160.184,45
2023-03-15 13:45:00-04:00,160.41,160.81,160.2,160.81,7072.0,160.473,68
2023-03-15 13:50:00-04:00,160.81,160.99,160.77,160.94,2801.0,160.88,26
2023-03-15 13:55:00-04:00,160.93,161.32,160.85,161.08,5546.0,161.085,53
2023-03-15 14:00:00-04:00,161.1,161.18,160.82,161.09,4479.0,161.04,42
2023-03-15 14:05:00-04:00,161.09,161.37,161.02,161.11,3860.0,161.21,35
2023-03-15 14:10:00-04:00,161.11,161.29,161.11,161.15,2527.0,161.195,24
2023-03-15 14:15:00-04:00,161.12,161.28,161.0,161.28,6223.0,161.134,51
2023-03-15 14:20:00-04:00,161.25,161.84,161.11,161.81,2496.0,161.392,23
2023-03-15 14:25:00-04:00,161.73,162.57,161.69,162.3,4995.0,162.207,47
2023-03-15 14:30:00-04:00,162.36,162.69,161.82,162.21,10295.0,162.094,47
2023-03-15 14:35:00-04:00,162.24,162.74,162.04,162.43,5680.0,162.395,55
2023-03-15 14:40:00-04:00,162.43,162.74,162.28,162.28,2988.0,162.546,24
2023-03-15 14:45:00-04:00,162.34,162.34,162.03,162.03,3124.0,162.198,30
2023-03-15 14:50:00-04:00,162.13,162.24,161.81,162.2,9957.0,162.056,93
2023-03-15 14:55:00-04:00,162.17,162.47,162.02,162.31,4240.0,162.205,35
2023-03-15 15:00:00-04:00,162.4,162.44,161.85,161.9,3815.0,162.255,31
2023-03-15 15:05:00-04:00,161.97,162.43,161.95,162.03,16684.0,162.091,55
2023-03-15 15:10:00-04:00,162.05,162.62,162.04,162.49,9957.0,162.379,95
2023-03-15 15:15:00-04:00,162.72,162.78,162.38,162.42,5832.0,162.57,50
2023-03-15 15:20:00-04:00,162.39,162.77,162.28,162.62,6362.0,162.518,57
2023-03-15 15:25:00-04:00,162.67,162.86,162.41,162.7,6120.0,162.654,60
2023-03-15 15:30:00-04:00,162.7,162.74,162.37,162.54,8470.0,162.543,70
2023-03-15 15:35:00-04:00,162.48,162.53,162.12,162.12,11178.0,162.348,103
2023-03-15 15:40:00-04:00,162.09,162.17,161.77,161.91,10801.0,161.99,95
2023-03-15 15:45:00-04:00,161.84,162.21,161.82,162.08,12191.0,162.023,116
2023-03-15 15:50:00-04:00,162.03,162.12,161.87,162.0,19461.0,161.964,163
2023-03-15 15:55:00-04:00,162.04,162.92,162.03,162.92,52033.0,162.512,401
2023-03-16 09:30:00-04:00,161.78,161.78,161.31,161.51,8114.0,161.709,14
2023-03-16 09:35:00-04:00,161.8,161.91,161.32,161.46,4375.0,161.672,38
2023-03-16 09:40:00-04:00,161.46,161.5,161.46,161.5,200.0,161.48,2
2023-03-16 09:45:00-04:00,161.24,161.25,160.49,161.01,9571.0,160.852,71
2023-03-16 09:50:00-04:00,160.89,161.06,160.41,160.89,2166.0,160.707,21
2023-03-16 09:55:00-04:00,161.26,162.14,161.26,161.74,1527.0,161.778,14
2023-03-16 10:00:00-04:00,161.67,162.13,161.67,162.12,5340.0,161.888,48
2023-03-16 10:05:00-04:00,162.08,162.13,161.51,161.52,18460.0,161.865,64
2023-03-16 10:10:00-04:00,161.49,161.61,161.16,161.31,5584.0,161.419,43
2023-03-16 10:15:00-04:00,161.2,161.21,160.73,160.95,5440.0,160.921,34
2023-03-16 10:20:00-04:00,160.93,161.29,160.9,161.18,19416.0,161.073,25
2023-03-16 10:25:00-04:00,161.2,161.54,161.11,161.54,2300.0,161.308,22
2023-03-16 10:30:00-04:00,161.52,161.94,161.52,161.83,7945.0,161.787,19
2023-03-16 10:35:00-04:00,161.87,162.25,161.84,162.02,6393.0,162.114,49
2023-03-16 10:40:00-04:00,162.13,162.45,162.07,162.25,3674.0,162.271,29
2023-03-16 10:45:00-04:00,162.34,163.07,162.33,162.97,11026.0,162.957,32
2023-03-16 10:50:00-04:00,163.09,163.99,163.08,163.99,5075.0,163.661,22
2023-03-16 10:55:00-04:00,164.12,164.69,163.95,164.63,14684.0,164.278,103
2023-03-16 11:00:00-04:00,164.71,164.88,164.11,164.14,43622.0,164.478,108
2023-03-16 11:05:00-04:00,164.06,164.75,164.0,164.72,6061.0,164.46,46
2023-03-16 11:10:00-04:00,164.91,164.91,164.41,164.65,1848.0,164.688,17
2023-03-16 11:15:00-04:00,164.65,164.75,164.5,164.5,1217.0,164.604,12
2023-03-16 11:20:00-04:00,164.5,164.83,164.47,164.83,4055.0,164.658,37
2023-03-16 11:25:00-04:00,165.06,165.52,165.04,165.04,9989.0,165.366,44
2023-03-16 11:30:00-04:00,165.18,165.18,164.87,164.97,2495.0,164.989,24
2023-03-16 11:35:00-04:00,165.11,165.14,164.95,165.07,1851.0,165.065,17
2023-03-16 11:40:00-04:00,165.1,165.23,164.85,164.87,2165.0,165.117,21
2023-03-16 11:45:00-04:00,164.74,165.08,164.74,165.08,600.0,164.933,6
2023-03-16 11:50:00-04:00,165.11,165.19,164.98,165.1,2163.0,165.058,19
2023-03-16 11:55:00-04:00,165.29,165.56,165.14,165.16,1936.0,165.328,19
2023-03-16 12:00:00-04:00,165.2,165.2,164.82,164.91,3885.0,164.96,32
2023-03-16 12:05:00-04:00,164.93,164.98,164.72,164.81,2700.0,164.854,23
2023-03-16 12:10:00-04:00,164.78,164.79,164.42,164.62,2770.0,164.573,25
2023-03-16 12:15:00-04:00,164.59,164.69,164.46,164.49,5207.0,164.563,48
2023-03-16 12:20:00-04:00,164.45,164.45,164.36,164.36,259.0,164.395,2
2023-03-16 12:25:00-04:00,164.4,164.62,164.36,164.42,2750.0,164.485,27
2023-03-16 12:30:00-04:00,164.53,164.53,164.12,164.12,2565.0,164.331,22
2023-03-16 12:35:00-04:00,164.0,164.0,163.86,163.99,1848.0,163.918,17
2023-03-16 12:40:00-04:00,163.99,164.16,163.86,164.16,1701.0,163.942,15
2023-03-16 12:45:00-04:00,164.09,164.21,163.96,164.07,3208.0,164.071,31
2023-03-16 12:50:00-04:00,164.12,164.99,164.12,164.81,5066.0,164.516,46
2023-03-16 12:55:00-04:00,164.9,164.96,164.74,164.9,3484.0,164.845,32
2023-03-16 13:00:00-04:00,164.9,165.41,164.9,165.41,6157.0,165.047,44
2023-03-16 13:05:00-04:00,165.41,166.21,165.41,166.08,3059.0,165.865,26
2023-03-16 13:10:00-04:00,166.11,166.11,165.81,165.85,1920.0,165.965,19
2023-03-16 13:15:00-04:00,165.85,165.85,165.33,165.33,5249.0,165.507,41
2023-03-16 13:20:00-04:00,165.34,165.79,165.3,165.6,18524.0,165.602,61
2023-03-16 13:25:00-04:00,165.53,165.69,165.45,165.45,2927.0,165.594,21
2023-03-16 13:30:00-04:00,165.48,165.51,165.0,165.16,4336.0,165.282,24
2023-03-16 13:35:00-04:00,165.04,165.3,165.04,165.3,7479.0,165.209,20
2023-03-16 13:40:00-04:00,165.37,165.45,165.25,165.31,2389.0,165.363,22
2023-03-16 13:45:00-04:00,165.33,165.56,165.28,165.45,1630.0,165.426,14
2023-03-16 13:50:00-04:00,165.38,165.56,165.27,165.46,4540.0,165.408,41
2023-03-16 13:55:00-04:00,165.44,165.61,165.39,165.47,4452.0,165.506,30
2023-03-16 14:00:00-04:00,165.51,165.51,165.12,165.15,2237.0,165.267,21
2023-03-16 14:05:00-04:00,165.08,165.24,165.01,165.24,2351.0,165.116,17
2023-03-16 14:10:00-04:00,165.26,165.28,165.1,165.16,2864.0,165.216,25
2023-03-16 14:15:00-04:00,165.09,165.48,164.97,165.4,6282.0,165.142,50
2023-03-16 14:20:00-04:00,165.53,165.59,165.41,165.44,4640.0,165.51,34
2023-03-16 14:25:00-04:00,165.45,165.49,165.33,165.49,2300.0,165.42,20
2023-03-16 14:30:00-04:00,165.51,165.54,165.15,165.24,2307.0,165.36,21
2023-03-16 14:35:00-04:00,165.31,165.63,165.31,165.56,2624.0,165.563,20
2023-03-16 14:40:00-04:00,165.6,165.83,165.58,165.83,1058.0,165.666,9
2023-03-16 14:45:00-04:00,165.77,165.82,165.53,165.64,2374.0,165.663,22
2023-03-16 14:50:00-04:00,165.64,165.76,165.59,165.63,2458.0,165.658,22
2023-03-16 14:55:00-04:00,165.61,165.8,165.55,165.71,3407.0,165.668,21
2023-03-16 15:00:00-04:00,165.76,165.76,165.57,165.66,2469.0,165.682,21
2023-03-16 15:05:00-04:00,165.71,165.85,165.67,165.67,3600.0,165.771,35
2023-03-16 15:10:00-04:00,165.67,165.8,165.66,165.72,2213.0,165.746,20
2023-03-16 15:15:00-04:00,165.58,165.8,165.52,165.65,3642.0,165.653,31
2023-03-16 15:20:00-04:00,165.6,165.83,165.55,165.7,3761.0,165.722,35
2023-03-16 15:25:00-04:00,165.77,165.83,165.58,165.81,5051.0,165.731,44
2023-03-16 15:30:00-04:00,165.85,165.85,165.58,165.69,6788.0,165.66,50
2023-03-16 15:35:00-04:00,165.69,165.69,165.47,165.65,11108.0,165.623,55
